company_id,week,postings
C0300,19,59
C0300,20,46
C0300,21,48
C0300,22,41
C0300,23,50
C0300,24,37
C0300,25,50
C0300,26,47
C0301,1,61
C0301,2,69
C0301,3,76
C0301,4,64
C0301,5,76
C0301,6,80
C0301,7,74
C0301,8,89
C0301,9,69
C0301,10,65
C0301,11,84
C0301,12,91
C0301,13,77
C0301,14,77
C0301,15,65
C0301,16,79
C0301,17,76
C0301,18,85
C0301,19,94
C0301,20,87
C0301,21,75
C0301,22,76
C0301,23,77
C0301,24,78
C0301,25,75
C0301,26,79
C0302,1,30
C0302,2,18
C0302,3,23
C0302,4,26
C0302,5,24
C0302,6,27
C0302,7,22
C0302,8,23
C0302,9,25
C0302,10,29
C0302,11,19
C0302,12,18
C0302,13,19
C0302,14,21
C0302,15,22
C0302,16,18
C0302,17,23
C0302,18,22
C0302,19,17
C0302,20,20
C0302,21,10
C0302,22,20
C0302,23,26
C0302,24,16
C0302,25,20
C0302,26,24
C0303,1,71
C0303,2,70
C0303,3,58
C0303,4,69
C0303,5,61
C0303,6,74
C0303,7,58
C0303,8,86
C0303,9,67
C0303,10,68
C0303,11,85
C0303,12,59
C0303,13,67
C0303,14,65
C0303,15,89
C0303,16,66
C0303,17,59
C0303,18,72
C0303,19,71
C0303,20,73
C0303,21,64
C0303,22,68
C0303,23,65
C0303,24,66
C0303,25,64
C0303,26,44
C0304,1,5
C0304,2,16
C0304,3,10
C0304,4,12
C0304,5,5
C0304,6,13
C0304,7,14
C0304,8,11
C0304,9,9
C0304,10,12
C0304,11,11
C0304,12,15
C0304,13,17
C0304,14,16
C0304,15,11
C0304,16,15
C0304,17,15
C0304,18,14
C0304,19,12
C0304,20,4
C0304,21,10
C0304,22,11
C0304,23,20
C0304,24,13
C0304,25,13
C0304,26,7
C0305,1,51
C0305,2,60
C0305,3,51
C0305,4,54
C0305,5,66
C0305,6,55
C0305,7,44
C0305,8,58
C0305,9,49
C0305,10,57
C0305,11,51
C0305,12,45
C0305,13,49
C0305,14,48
C0305,15,45
C0305,16,47
C0305,17,35
C0305,18,42
C0305,19,39
C0305,20,50
C0305,21,39
C0305,22,46
C0305,23,47
C0305,24,44
C0305,25,49
C0305,26,44
C0306,1,33
C0306,2,42
C0306,3,42
C0306,4,40
C0306,5,40
C0306,6,35
C0306,7,41
C0306,8,53
C0306,9,27
C0306,10,36
C0306,11,29
C0306,12,35
C0306,13,37
C0306,14,29
C0306,15,34
C0306,16,36
C0306,17,27
C0306,18,17
C0306,19,17
C0306,20,13
C0306,21,4
C0306,22,8
C0306,23,7
C0306,24,5
C0306,25,2
C0306,26,2
C0307,1,31
C0307,2,23
C0307,3,33
C0307,4,40
C0307,5,22
C0307,6,29
C0307,7,28
C0307,8,38
C0307,9,37
C0307,10,36
C0307,11,31
C0307,12,28
C0307,13,25
C0307,14,12
C0307,15,22
C0307,16,10
C0307,17,18
C0307,18,15
C0307,19,16
C0307,20,17
C0307,21,6
C0307,22,18
C0307,23,17
C0307,24,14
C0307,25,8
C0307,26,20
C0308,1,72
C0308,2,59
C0308,3,66
C0308,4,61
C0308,5,51
C0308,6,60
C0308,7,51
C0308,8,55
C0308,9,72
C0308,10,71
C0308,11,64
C0308,12,50
C0308,13,56
C0308,14,50
C0308,15,80
C0308,16,54
C0308,17,43
C0308,18,71
C0308,19,54
C0308,20,56
C0308,21,68
C0308,22,59
C0308,23,50
C0308,24,61
C0308,25,49
C0308,26,43
C0309,1,29
C0309,2,28
C0309,3,28
C0309,4,30
C0309,5,43
C0309,6,42
C0309,7,40
C0309,8,37
C0309,9,38
C0309,10,37
C0309,11,24
C0309,12,33
C0309,13,33
C0309,14,40
C0309,15,27
C0309,16,22
C0309,17,28
C0309,18,31
C0309,19,31
C0309,20,27
C0309,21,34
C0309,22,25
C0309,23,36
C0309,24,21
C0309,25,29
C0309,26,27
C0310,1,65
C0310,2,68
C0310,3,57
C0310,4,70
C0310,5,72
C0310,6,63
C0310,7,59
C0310,8,68
C0310,9,57
C0310,10,70
C0310,11,74
C0310,12,67
C0310,13,70
C0310,14,82
C0310,15,87
C0310,16,70
C0310,17,59
C0310,18,76
C0310,19,59
C0310,20,78
C0310,21,79
C0310,22,75
C0310,23,76
C0310,24,90
C0310,25,58
C0310,26,64
C0311,1,12
C0311,2,16
C0311,3,12
C0311,4,12
C0311,5,10
C0311,6,8
C0311,7,14
C0311,8,12
C0311,9,16
C0311,10,11
C0311,11,18
C0311,12,11
C0311,13,15
C0311,14,3
C0311,15,10
C0311,16,5
C0311,17,1
C0311,18,5
C0311,19,2
C0311,20,3
C0311,21,4
C0311,22,5
C0311,23,0
C0311,24,4
C0311,25,8
C0311,26,5
C0312,1,58
C0312,2,66
C0312,3,78
C0312,4,66
C0312,5,49
C0312,6,58
C0312,7,73
C0312,8,69
C0312,9,76
C0312,10,76
C0312,11,67
C0312,12,69
C0312,13,82
C0312,14,58
C0312,15,80
C0312,16,72
C0312,17,91
C0312,18,64
C0312,19,77
C0312,20,74
C0312,21,63
C0312,22,75
C0312,23,72
C0312,24,66
C0312,25,60
C0312,26,64
C0313,1,26
C0313,2,19
C0313,3,17
C0313,4,30
C0313,5,23
C0313,6,14
C0313,7,14
C0313,8,21
C0313,9,16
C0313,10,24
C0313,11,24
C0313,12,27
C0313,13,23
C0313,14,15
C0313,15,19
C0313,16,10
C0313,17,7
C0313,18,13
C0313,19,16
C0313,20,12
C0313,21,18
C0313,22,10
C0313,23,14
C0313,24,11
C0313,25,6
C0313,26,11
C0314,1,13
C0314,2,28
C0314,3,21
C0314,4,17
C0314,5,16
C0314,6,29
C0314,7,19
C0314,8,20
C0314,9,26
C0314,10,25
C0314,11,22
C0314,12,16
C0314,13,5
C0314,14,13
C0314,15,0
C0314,16,2
C0314,17,0
C0314,18,2
C0314,19,2
C0314,20,3
C0314,21,3
C0314,22,0
C0314,23,4
C0314,24,2
C0314,25,1
C0314,26,2
C0315,1,14
C0315,2,9
C0315,3,20
C0315,4,12
C0315,5,12
C0315,6,18
C0315,7,18
C0315,8,14
C0315,9,28
C0315,10,16
C0315,11,18
C0315,12,19
C0315,13,13
C0315,14,10
C0315,15,17
C0315,16,17
C0315,17,9
C0315,18,10
C0315,19,7
C0315,20,5
C0315,21,11
C0315,22,6
C0315,23,5
C0315,24,9
C0315,25,4
C0315,26,8
C0316,1,70
C0316,2,65
C0316,3,76
C0316,4,73
C0316,5,82
C0316,6,85
C0316,7,85
C0316,8,68
C0316,9,72
C0316,10,62
C0316,11,88
C0316,12,74
C0316,13,93
C0316,14,81
C0316,15,82
C0316,16,77
C0316,17,87
C0316,18,55
C0316,19,85
C0316,20,75
C0316,21,80
C0316,22,75
C0316,23,57
C0316,24,104
C0316,25,92
C0316,26,82
C0317,1,23
C0317,2,18
C0317,3,11
C0317,4,24
C0317,5,21
C0317,6,26
C0317,7,18
C0317,8,21
C0317,9,17
C0317,10,18
C0317,11,18
C0317,12,14
C0317,13,28
C0317,14,19
C0317,15,17
C0317,16,7
C0317,17,13
C0317,18,10
C0317,19,9
C0317,20,10
C0317,21,7
C0317,22,13
C0317,23,7
C0317,24,5
C0317,25,11
C0317,26,4
C0318,1,20
C0318,2,29
C0318,3,27
C0318,4,37
C0318,5,28
C0318,6,29
C0318,7,22
C0318,8,20
C0318,9,39
C0318,10,29
C0318,11,33
C0318,12,36
C0318,13,27
C0318,14,29
C0318,15,35
C0318,16,16
C0318,17,24
C0318,18,18
C0318,19,26
C0318,20,29
C0318,21,28
C0318,22,26
C0318,23,27
C0318,24,29
C0318,25,27
C0318,26,25
C0319,1,56
C0319,2,59
C0319,3,50
C0319,4,60
C0319,5,59
C0319,6,41
C0319,7,55
C0319,8,54
C0319,9,52
C0319,10,75
C0319,11,39
C0319,12,39
C0319,13,42
C0319,14,34
C0319,15,33
C0319,16,40
C0319,17,41
C0319,18,31
C0319,19,26
C0319,20,32
C0319,21,22
C0319,22,38
C0319,23,44
C0319,24,24
C0319,25,24
C0319,26,26
C0320,1,67
C0320,2,55
C0320,3,63
C0320,4,64
C0320,5,67
C0320,6,49
C0320,7,54
C0320,8,69
C0320,9,62
C0320,10,68
C0320,11,52
C0320,12,61
C0320,13,59
C0320,14,59
C0320,15,50
C0320,16,53
C0320,17,51
C0320,18,60
C0320,19,52
C0320,20,58
C0320,21,59
C0320,22,58
C0320,23,48
C0320,24,59
C0320,25,51
C0320,26,49
C0321,1,29
C0321,2,18
C0321,3,16
C0321,4,16
C0321,5,26
C0321,6,13
C0321,7,15
C0321,8,18
C0321,9,21
C0321,10,19
C0321,11,14
C0321,12,20
C0321,13,22
C0321,14,15
C0321,15,9
C0321,16,19
C0321,17,15
C0321,18,14
C0321,19,15
C0321,20,23
C0321,21,17
C0321,22,15
C0321,23,13
C0321,24,9
C0321,25,13
C0321,26,15
C0322,1,31
C0322,2,27
C0322,3,32
C0322,4,27
C0322,5,34
C0322,6,25
C0322,7,35
C0322,8,22
C0322,9,41
C0322,10,32
C0322,11,36
C0322,12,33
C0322,13,42
C0322,14,24
C0322,15,17
C0322,16,39
C0322,17,26
C0322,18,31
C0322,19,38
C0322,20,40
C0322,21,26
C0322,22,31
C0322,23,35
C0322,24,37
C0322,25,26
C0322,26,39
C0323,1,41
C0323,2,40
C0323,3,40
C0323,4,36
C0323,5,24
C0323,6,39
C0323,7,46
C0323,8,35
C0323,9,33
C0323,10,42
C0323,11,36
C0323,12,34
C0323,13,25
C0323,14,48
C0323,15,40
C0323,16,30
C0323,17,37
C0323,18,32
C0323,19,43
C0323,20,37
C0323,21,39
C0323,22,27
C0323,23,35
C0323,24,35
C0323,25,20
C0323,26,37
C0324,1,32
C0324,2,27
C0324,3,25
C0324,4,35
C0324,5,30
C0324,6,38
C0324,7,28
C0324,8,27
C0324,9,27
C0324,10,32
C0324,11,30
C0324,12,20
C0324,13,21
C0324,14,34
C0324,15,41
C0324,16,34
C0324,17,32
C0324,18,42
C0324,19,31
C0324,20,24
C0324,21,29
C0324,22,40
C0324,23,32
C0324,24,25
C0324,25,35
C0324,26,27
C0325,1,65
C0325,2,50
C0325,3,55
C0325,4,59
C0325,5,64
C0325,6,38
C0325,7,54
C0325,8,48
C0325,9,49
C0325,10,60
C0325,11,77
C0325,12,68
C0325,13,64
C0325,14,67
C0325,15,58
C0325,16,57
C0325,17,78
C0325,18,63
C0325,19,65
C0325,20,54
C0325,21,71
C0325,22,62
C0325,23,59
C0325,24,61
C0325,25,64
C0325,26,60
C0326,1,43
C0326,2,41
C0326,3,45
C0326,4,45
C0326,5,48
C0326,6,47
C0326,7,38
C0326,8,47
C0326,9,47
C0326,10,35
C0326,11,47
C0326,12,43
C0326,13,49
C0326,14,52
C0326,15,51
C0326,16,29
C0326,17,48
C0326,18,47
C0326,19,48
C0326,20,57
C0326,21,52
C0326,22,60
C0326,23,56
C0326,24,43
C0326,25,43
C0326,26,40
C0327,1,45
C0327,2,58
C0327,3,49
C0327,4,40
C0327,5,63
C0327,6,57
C0327,7,40
C0327,8,40
C0327,9,77
C0327,10,29
C0327,11,13
C0327,12,22
C0327,13,25
C0327,14,9
C0327,15,11
C0327,16,22
C0327,17,16
C0327,18,20
C0327,19,14
C0327,20,15
C0327,21,15
C0327,22,17
C0327,23,27
C0327,24,20
C0327,25,10
C0327,26,13
C0328,1,17
C0328,2,25
C0328,3,22
C0328,4,11
C0328,5,21
C0328,6,22
C0328,7,24
C0328,8,26
C0328,9,28
C0328,10,22
C0328,11,26
C0328,12,21
C0328,13,26
C0328,14,26
C0328,15,21
C0328,16,28
C0328,17,22
C0328,18,29
C0328,19,17
C0328,20,17
C0328,21,14
C0328,22,18
C0328,23,23
C0328,24,26
C0328,25,21
C0328,26,25
C0329,1,35
C0329,2,27
C0329,3,45
C0329,4,29
C0329,5,24
C0329,6,42
C0329,7,21
C0329,8,27
C0329,9,26
C0329,10,23
C0329,11,14
C0329,12,9
C0329,13,13
C0329,14,15
C0329,15,10
C0329,16,7
C0329,17,8
C0329,18,11
C0329,19,12
C0329,20,7
C0329,21,11
C0329,22,8
C0329,23,15
C0329,24,10
C0329,25,7
C0329,26,11
C0330,1,31
C0330,2,46
C0330,3,46
C0330,4,36
C0330,5,40
C0330,6,44
C0330,7,49
C0330,8,38
C0330,9,49
C0330,10,54
C0330,11,44
C0330,12,46
C0330,13,41
C0330,14,43
C0330,15,46
C0330,16,34
C0330,17,34
C0330,18,48
C0330,19,54
C0330,20,51
C0330,21,48
C0330,22,46
C0330,23,52
C0330,24,45
C0330,25,46
C0330,26,54
C0331,1,47
C0331,2,47
C0331,3,39
C0331,4,35
C0331,5,38
C0331,6,35
C0331,7,40
C0331,8,38
C0331,9,45
C0331,10,34
C0331,11,33
C0331,12,20
C0331,13,42
C0331,14,24
C0331,15,44
C0331,16,32
C0331,17,29
C0331,18,18
C0331,19,17
C0331,20,12
C0331,21,15
C0331,22,12
C0331,23,19
C0331,24,16
C0331,25,10
C0331,26,9
C0332,1,141
C0332,2,137
C0332,3,131
C0332,4,131
C0332,5,135
C0332,6,129
C0332,7,116
C0332,8,120
C0332,9,142
C0332,10,114
C0332,11,127
C0332,12,113
C0332,13,114
C0332,14,139
C0332,15,132
C0332,16,101
C0332,17,86
C0332,18,54
C0332,19,54
C0332,20,31
C0332,21,23
C0332,22,35
C0332,23,23
C0332,24,14
C0332,25,29
C0332,26,26
C0333,1,54
C0333,2,62
C0333,3,58
C0333,4,69
C0333,5,60
C0333,6,79
C0333,7,63
C0333,8,77
C0333,9,55
C0333,10,67
C0333,11,78
C0333,12,62
C0333,13,59
C0333,14,60
C0333,15,66
C0333,16,74
C0333,17,78
C0333,18,65
C0333,19,57
C0333,20,72
C0333,21,69
C0333,22,69
C0333,23,77
C0333,24,79
C0333,25,71
C0333,26,70
C0334,1,34
C0334,2,37
C0334,3,43
C0334,4,49
C0334,5,41
C0334,6,49
C0334,7,57
C0334,8,59
C0334,9,62
C0334,10,43
C0334,11,49
C0334,12,43
C0334,13,42
C0334,14,46
C0334,15,39
C0334,16,43
C0334,17,44
C0334,18,50
C0334,19,50
C0334,20,32
C0334,21,45
C0334,22,48
C0334,23,52
C0334,24,32
C0334,25,37
C0334,26,43
C0335,1,36
C0335,2,30
C0335,3,23
C0335,4,38
C0335,5,32
C0335,6,25
C0335,7,34
C0335,8,25
C0335,9,34
C0335,10,30
C0335,11,34
C0335,12,36
C0335,13,42
C0335,14,33
C0335,15,38
C0335,16,32
C0335,17,37
C0335,18,25
C0335,19,40
C0335,20,30
C0335,21,34
C0335,22,29
C0335,23,30
C0335,24,35
C0335,25,34
C0335,26,27
C0336,1,48
C0336,2,57
C0336,3,45
C0336,4,62
C0336,5,59
C0336,6,53
C0336,7,52
C0336,8,63
C0336,9,52
C0336,10,70
C0336,11,48
C0336,12,48
C0336,13,37
C0336,14,46
C0336,15,63
C0336,16,62
C0336,17,56
C0336,18,32
C0336,19,51
C0336,20,52
C0336,21,41
C0336,22,56
C0336,23,64
C0336,24,58
C0336,25,47
C0336,26,52
C0337,1,46
C0337,2,56
C0337,3,56
C0337,4,61
C0337,5,66
C0337,6,64
C0337,7,50
C0337,8,50
C0337,9,53
C0337,10,39
C0337,11,58
C0337,12,38
C0337,13,55
C0337,14,51
C0337,15,59
C0337,16,48
C0337,17,45
C0337,18,42
C0337,19,54
C0337,20,52
C0337,21,61
C0337,22,65
C0337,23,54
C0337,24,56
C0337,25,49
C0337,26,58
C0338,1,19
C0338,2,18
C0338,3,14
C0338,4,13
C0338,5,15
C0338,6,14
C0338,7,18
C0338,8,21
C0338,9,14
C0338,10,23
C0338,11,23
C0338,12,10
C0338,13,14
C0338,14,8
C0338,15,20
C0338,16,16
C0338,17,7
C0338,18,3
C0338,19,10
C0338,20,14
C0338,21,13
C0338,22,6
C0338,23,11
C0338,24,12
C0338,25,12
C0338,26,5
C0339,1,24
C0339,2,22
C0339,3,20
C0339,4,21
C0339,5,11
C0339,6,9
C0339,7,22
C0339,8,18
C0339,9,26
C0339,10,17
C0339,11,16
C0339,12,16
C0339,13,27
C0339,14,24
C0339,15,14
C0339,16,10
C0339,17,11
C0339,18,21
C0339,19,17
C0339,20,28
C0339,21,19
C0339,22,13
C0339,23,14
C0339,24,25
C0339,25,20
C0339,26,20
C0340,1,58
C0340,2,43
C0340,3,59
C0340,4,54
C0340,5,44
C0340,6,39
C0340,7,55
C0340,8,72
C0340,9,57
C0340,10,45
C0340,11,56
C0340,12,52
C0340,13,49
C0340,14,47
C0340,15,54
C0340,16,69
C0340,17,52
C0340,18,56
C0340,19,57
C0340,20,66
C0340,21,50
C0340,22,72
C0340,23,71
C0340,24,52
C0340,25,53
C0340,26,51
C0341,1,44
C0341,2,38
C0341,3,29
C0341,4,31
C0341,5,30
C0341,6,20
C0341,7,26
C0341,8,33
C0341,9,20
C0341,10,25
C0341,11,17
C0341,12,12
C0341,13,12
C0341,14,7
C0341,15,4
C0341,16,8
C0341,17,8
C0341,18,6
C0341,19,9
C0341,20,2
C0341,21,9
C0341,22,7
C0341,23,12
C0341,24,7
C0341,25,13
C0341,26,10
C0342,1,24
C0342,2,25
C0342,3,19
C0342,4,18
C0342,5,27
C0342,6,18
C0342,7,26
C0342,8,18
C0342,9,13
C0342,10,21
C0342,11,14
C0342,12,28
C0342,13,31
C0342,14,15
C0342,15,16
C0342,16,10
C0342,17,19
C0342,18,16
C0342,19,16
C0342,20,10
C0342,21,9
C0342,22,6
C0342,23,12
C0342,24,17
C0342,25,6
C0342,26,4
C0343,1,26
C0343,2,31
C0343,3,25
C0343,4,34
C0343,5,26
C0343,6,45
C0343,7,27
C0343,8,33
C0343,9,36
C0343,10,27
C0343,11,36
C0343,12,31
C0343,13,30
C0343,14,32
C0343,15,31
C0343,16,37
C0343,17,32
C0343,18,35
C0343,19,26
C0343,20,23
C0343,21,21
C0343,22,21
C0343,23,14
C0343,24,16
C0343,25,19
C0343,26,16
C0344,1,81
C0344,2,66
C0344,3,76
C0344,4,88
C0344,5,77
C0344,6,75
C0344,7,99
C0344,8,79
C0344,9,100
C0344,10,65
C0344,11,80
C0344,12,90
C0344,13,78
C0344,14,65
C0344,15,86
C0344,16,75
C0344,17,94
C0344,18,93
C0344,19,78
C0344,20,80
C0344,21,69
C0344,22,72
C0344,23,93
C0344,24,82
C0344,25,78
C0344,26,81
C0345,1,50
C0345,2,54
C0345,3,67
C0345,4,51
C0345,5,46
C0345,6,49
C0345,7,49
C0345,8,47
C0345,9,48
C0345,10,51
C0345,11,43
C0345,12,66
C0345,13,46
C0345,14,26
C0345,15,20
C0345,16,19
C0345,17,22
C0345,18,32
C0345,19,17
C0345,20,21
C0345,21,30
C0345,22,30
C0345,23,32
C0345,24,29
C0345,25,23
C0345,26,29
C0346,1,84
C0346,2,66
C0346,3,80
C0346,4,71
C0346,5,68
C0346,6,80
C0346,7,73
C0346,8,83
C0346,9,71
C0346,10,77
C0346,11,77
C0346,12,87
C0346,13,61
C0346,14,90
C0346,15,74
C0346,16,25
C0346,17,24
C0346,18,19
C0346,19,21
C0346,20,20
C0346,21,25
C0346,22,20
C0346,23,19
C0346,24,24
C0346,25,16
C0346,26,27
C0347,1,19
C0347,2,15
C0347,3,24
C0347,4,30
C0347,5,24
C0347,6,29
C0347,7,32
C0347,8,29
C0347,9,27
C0347,10,31
C0347,11,17
C0347,12,25
C0347,13,26
C0347,14,29
C0347,15,32
C0347,16,34
C0347,17,33
C0347,18,25
C0347,19,24
C0347,20,33
C0347,21,21
C0347,22,37
C0347,23,30
C0347,24,25
C0347,25,29
C0347,26,33
C0348,1,56
C0348,2,42
C0348,3,45
C0348,4,67
C0348,5,54
C0348,6,68
C0348,7,60
C0348,8,65
C0348,9,55
C0348,10,58
C0348,11,70
C0348,12,44
C0348,13,54
C0348,14,44
C0348,15,55
C0348,16,38
C0348,17,6
C0348,18,8
C0348,19,5
C0348,20,0
C0348,21,7
C0348,22,7
C0348,23,6
C0348,24,7
C0348,25,10
C0348,26,6
C0349,1,38
C0349,2,35
C0349,3,30
C0349,4,42
C0349,5,21
C0349,6,32
C0349,7,41
C0349,8,44
C0349,9,31
C0349,10,31
C0349,11,37
C0349,12,34
C0349,13,41
C0349,14,43
C0349,15,38
C0349,16,27
C0349,17,33
C0349,18,29
C0349,19,36
C0349,20,30
C0349,21,35
C0349,22,43
C0349,23,34
C0349,24,19
C0349,25,26
C0349,26,36
C0350,1,44
C0350,2,31
C0350,3,30
C0350,4,43
C0350,5,32
C0350,6,32
C0350,7,30
C0350,8,43
C0350,9,34
C0350,10,19
C0350,11,31
C0350,12,28
C0350,13,28
C0350,14,29
C0350,15,23
C0350,16,13
C0350,17,16
C0350,18,22
C0350,19,16
C0350,20,17
C0350,21,18
C0350,22,14
C0350,23,18
C0350,24,18
C0350,25,13
C0350,26,10
C0351,1,47
C0351,2,53
C0351,3,32
C0351,4,43
C0351,5,49
C0351,6,39
C0351,7,39
C0351,8,39
C0351,9,52
C0351,10,40
C0351,11,41
C0351,12,48
C0351,13,50
C0351,14,58
C0351,15,30
C0351,16,45
C0351,17,47
C0351,18,49
C0351,19,41
C0351,20,35
C0351,21,27
C0351,22,20
C0351,23,32
C0351,24,29
C0351,25,29
C0351,26,30
C0352,1,16
C0352,2,18
C0352,3,14
C0352,4,12
C0352,5,24
C0352,6,18
C0352,7,16
C0352,8,20
C0352,9,17
C0352,10,14
C0352,11,8
C0352,12,5
C0352,13,10
C0352,14,7
C0352,15,7
C0352,16,4
C0352,17,7
C0352,18,5
C0352,19,5
C0352,20,5
C0352,21,10
C0352,22,12
C0352,23,6
C0352,24,7
C0352,25,6
C0352,26,3
C0353,1,67
C0353,2,89
C0353,3,67
C0353,4,81
C0353,5,84
C0353,6,71
C0353,7,69
C0353,8,90
C0353,9,62
C0353,10,66
C0353,11,78
C0353,12,89
C0353,13,79
C0353,14,79
C0353,15,79
C0353,16,45
C0353,17,42
C0353,18,31
C0353,19,23
C0353,20,17
C0353,21,19
C0353,22,17
C0353,23,16
C0353,24,19
C0353,25,20
C0353,26,15
C0354,1,50
C0354,2,35
C0354,3,34
C0354,4,26
C0354,5,37
C0354,6,41
C0354,7,35
C0354,8,34
C0354,9,30
C0354,10,14
C0354,11,19
C0354,12,21
C0354,13,14
C0354,14,17
C0354,15,15
C0354,16,7
C0354,17,15
C0354,18,17
C0354,19,10
C0354,20,22
C0354,21,22
C0354,22,25
C0354,23,18
C0354,24,16
C0354,25,12
C0354,26,20
C0355,1,34
C0355,2,39
C0355,3,32
C0355,4,40
C0355,5,38
C0355,6,37
C0355,7,41
C0355,8,40
C0355,9,34
C0355,10,38
C0355,11,47
C0355,12,31
C0355,13,44
C0355,14,47
C0355,15,45
C0355,16,29
C0355,17,41
C0355,18,54
C0355,19,29
C0355,20,41
C0355,21,44
C0355,22,32
C0355,23,31
C0355,24,54
C0355,25,38
C0355,26,28
C0356,1,26
C0356,2,24
C0356,3,8
C0356,4,21
C0356,5,13
C0356,6,12
C0356,7,14
C0356,8,23
C0356,9,20
C0356,10,23
C0356,11,25
C0356,12,16
C0356,13,20
C0356,14,21
C0356,15,9
C0356,16,26
C0356,17,13
C0356,18,18
C0356,19,19
C0356,20,21
C0356,21,11
C0356,22,10
C0356,23,9
C0356,24,12
C0356,25,6
C0356,26,7
C0357,1,12
C0357,2,17
C0357,3,16
C0357,4,26
C0357,5,19
C0357,6,24
C0357,7,14
C0357,8,15
C0357,9,17
C0357,10,20
C0357,11,10
C0357,12,18
C0357,13,22
C0357,14,10
C0357,15,23
C0357,16,23
C0357,17,18
C0357,18,11
C0357,19,11
C0357,20,7
C0357,21,4
C0357,22,10
C0357,23,8
C0357,24,7
C0357,25,4
C0357,26,12
C0358,1,52
C0358,2,52
C0358,3,60
C0358,4,45
C0358,5,57
C0358,6,64
C0358,7,61
C0358,8,55
C0358,9,47
C0358,10,43
C0358,11,53
C0358,12,63
C0358,13,37
C0358,14,55
C0358,15,52
C0358,16,48
C0358,17,39
C0358,18,40
C0358,19,26
C0358,20,29
C0358,21,36
C0358,22,23
C0358,23,27
C0358,24,25
C0358,25,28
C0358,26,34
C0359,1,147
C0359,2,114
C0359,3,162
C0359,4,134
C0359,5,136
C0359,6,142
C0359,7,162
C0359,8,126
C0359,9,163
C0359,10,132
C0359,11,117
C0359,12,110
C0359,13,83
C0359,14,67
C0359,15,69
C0359,16,77
C0359,17,76
C0359,18,67
C0359,19,51
C0359,20,56
C0359,21,63
C0359,22,74
C0359,23,63
C0359,24,77
C0359,25,77
C0359,26,63
C0360,1,9
C0360,2,14
C0360,3,13
C0360,4,21
C0360,5,12
C0360,6,13
C0360,7,22
C0360,8,20
C0360,9,16
C0360,10,19
C0360,11,24
C0360,12,16
C0360,13,19
C0360,14,15
C0360,15,15
C0360,16,12
C0360,17,19
C0360,18,23
C0360,19,16
C0360,20,14
C0360,21,15
C0360,22,11
C0360,23,9
C0360,24,6
C0360,25,17
C0360,26,14
C0361,1,9
C0361,2,30
C0361,3,19
C0361,4,26
C0361,5,23
C0361,6,23
C0361,7,21
C0361,8,23
C0361,9,22
C0361,10,20
C0361,11,21
C0361,12,24
C0361,13,17
C0361,14,23
C0361,15,12
C0361,16,23
C0361,17,18
C0361,18,17
C0361,19,25
C0361,20,26
C0361,21,13
C0361,22,20
C0361,23,21
C0361,24,19
C0361,25,23
C0361,26,15
C0362,1,14
C0362,2,19
C0362,3,27
C0362,4,14
C0362,5,15
C0362,6,18
C0362,7,23
C0362,8,26
C0362,9,21
C0362,10,24
C0362,11,17
C0362,12,19
C0362,13,18
C0362,14,16
C0362,15,26
C0362,16,26
C0362,17,12
C0362,18,26
C0362,19,22
C0362,20,25
C0362,21,22
C0362,22,30
C0362,23,21
C0362,24,19
C0362,25,10
C0362,26,20
C0363,1,21
C0363,2,16
C0363,3,12
C0363,4,13
C0363,5,18
C0363,6,10
C0363,7,21
C0363,8,20
C0363,9,11
C0363,10,15
C0363,11,11
C0363,12,14
C0363,13,17
C0363,14,27
C0363,15,16
C0363,16,9
C0363,17,5
C0363,18,0
C0363,19,0
C0363,20,3
C0363,21,2
C0363,22,1
C0363,23,1
C0363,24,3
C0363,25,4
C0363,26,1
C0364,1,29
C0364,2,15
C0364,3,26
C0364,4,13
C0364,5,19
C0364,6,28
C0364,7,14
C0364,8,12
C0364,9,19
C0364,10,22
C0364,11,26
C0364,12,22
C0364,13,17
C0364,14,19
C0364,15,33
C0364,16,19
C0364,17,25
C0364,18,13
C0364,19,22
C0364,20,18
C0364,21,11
C0364,22,22
C0364,23,16
C0364,24,21
C0364,25,19
C0364,26,21
C0365,1,87
C0365,2,61
C0365,3,64
C0365,4,81
C0365,5,73
C0365,6,82
C0365,7,92
C0365,8,60
C0365,9,72
C0365,10,74
C0365,11,79
C0365,12,74
C0365,13,83
C0365,14,71
C0365,15,62
C0365,16,79
C0365,17,80
C0365,18,68
C0365,19,80
C0365,20,62
C0365,21,77
C0365,22,74
C0365,23,79
C0365,24,79
C0365,25,81
C0365,26,76
C0366,1,43
C0366,2,39
C0366,3,51
C0366,4,47
C0366,5,40
C0366,6,32
C0366,7,37
C0366,8,44
C0366,9,30
C0366,10,54
C0366,11,54
C0366,12,49
C0366,13,34
C0366,14,43
C0366,15,39
C0366,16,42
C0366,17,44
C0366,18,54
C0366,19,41
C0366,20,33
C0366,21,24
C0366,22,38
C0366,23,58
C0366,24,41
C0366,25,37
C0366,26,46
C0367,1,92
C0367,2,87
C0367,3,56
C0367,4,66
C0367,5,80
C0367,6,78
C0367,7,82
C0367,8,94
C0367,9,89
C0367,10,92
C0367,11,91
C0367,12,68
C0367,13,67
C0367,14,37
C0367,15,48
C0367,16,42
C0367,17,28
C0367,18,28
C0367,19,42
C0367,20,34
C0367,21,41
C0367,22,32
C0367,23,43
C0367,24,29
